timestamp,Mean_Bias_Mean,Mean_Bias_Median,Mean_Bias_Std,File
2024-12-14 03:00:00,158.31786055471025,158.31786055471025,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241214030000_0000-0000.CSV
2024-12-14 04:00:00,140.59446363411624,140.59446363411624,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241214040000_0000-0000.CSV
2024-12-14 05:00:00,131.30778806609365,131.30778806609365,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241214050000_0000-0000.CSV
2024-12-14 06:00:00,112.99465781151302,112.99465781151302,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241214060000_0000-0000.CSV
2024-12-14 07:00:00,73.93936794834205,73.93936794834205,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241214070000_0000-0000.CSV
2024-12-14 08:00:00,22.52154895122422,22.52154895122422,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241214080000_0000-0000.CSV
2024-12-14 09:00:00,14.903516761047973,14.903516761047973,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241214090000_0000-0000.CSV
2024-12-14 10:00:00,,,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241214100000_0000-0000.CSV
2024-12-14 11:00:00,,,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241214110000_0000-0000.CSV
2024-12-15 00:00:00,69.42226760951644,69.42226760951644,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241215000000_0000-0000.CSV
2024-12-15 01:00:00,133.78187628995883,133.78187628995883,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241215010000_0000-0000.CSV
2024-12-15 02:00:00,171.0579543239456,171.0579543239456,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241215020000_0000-0000.CSV
2024-12-15 03:00:00,164.3379547826979,164.3379547826979,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241215030000_0000-0000.CSV
2024-12-15 05:00:00,141.10236443629452,141.10236443629452,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241215050000_0000-0000.CSV
2024-12-15 06:00:00,130.82584420779247,130.82584420779247,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241215060000_0000-0000.CSV
2024-12-15 07:00:00,78.58597714064614,78.58597714064614,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241215070000_0000-0000.CSV
2024-12-15 08:00:00,27.315870962293907,27.315870962293907,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241215080000_0000-0000.CSV
2024-12-15 09:00:00,16.194938274994737,16.194938274994737,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241215090000_0000-0000.CSV
2024-12-15 10:00:00,,,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241215100000_0000-0000.CSV
2024-12-15 11:00:00,,,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241215110000_0000-0000.CSV
2024-12-16 00:00:00,67.80947606709212,67.80947606709212,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241216000000_0000-0000.CSV
2024-12-16 01:00:00,130.1927123287443,130.1927123287443,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241216010000_0000-0000.CSV
2024-12-16 02:00:00,163.83878400359873,163.83878400359873,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241216020000_0000-0000.CSV
2024-12-16 04:00:00,148.77332814504229,148.77332814504229,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241216040000_0000-0000.CSV
2024-12-16 05:00:00,131.94004806705604,131.94004806705604,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241216050000_0000-0000.CSV
2024-12-16 06:00:00,109.5487255764892,109.5487255764892,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241216060000_0000-0000.CSV
2024-12-16 07:00:00,72.97610928664206,72.97610928664206,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241216070000_0000-0000.CSV
2024-12-16 08:00:00,25.11734918103016,25.11734918103016,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241216080000_0000-0000.CSV
2024-12-16 09:00:00,15.236896505458386,15.236896505458386,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241216090000_0000-0000.CSV
2024-12-16 10:00:00,,,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241216100000_0000-0000.CSV
2024-12-16 11:00:00,,,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241216110000_0000-0000.CSV
2024-12-17 00:00:00,55.34246366062818,55.34246366062818,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241217000000_0000-0000.CSV
2024-12-17 01:00:00,106.76227888684032,106.76227888684032,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241217010000_0000-0000.CSV
2024-12-17 02:00:00,136.73958584276835,136.73958584276835,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241217020000_0000-0000.CSV
2024-12-17 04:00:00,135.19115893118004,135.19115893118004,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241217040000_0000-0000.CSV
2024-12-17 05:00:00,119.6291384285545,119.6291384285545,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241217050000_0000-0000.CSV
2024-12-17 06:00:00,102.60981505203787,102.60981505203787,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241217060000_0000-0000.CSV
2024-12-17 07:00:00,67.8485402651821,67.8485402651821,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241217070000_0000-0000.CSV
2024-12-17 08:00:00,26.834982671746083,26.834982671746083,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241217080000_0000-0000.CSV
2024-12-17 09:00:00,15.624003658726297,15.624003658726297,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241217090000_0000-0000.CSV
2024-12-17 10:00:00,,,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241217100000_0000-0000.CSV
2024-12-17 11:00:00,,,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241217110000_0000-0000.CSV
2024-12-18 01:00:00,113.74352516000236,113.74352516000236,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241218010000_0000-0000.CSV
2024-12-18 02:00:00,142.58318129532302,142.58318129532302,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241218020000_0000-0000.CSV
